project_id,is_geocoded,project_title,donors,donors_iso3,recipients,recipients_iso3,ad_sector_codes,ad_sector_names,status,transactions_start_year,transactions_end_year,total_commitments,total_disbursements,transaction_year,transaction_currency,transaction_value,primary_sectors
P117723,1,VN-Public Investment Reform 1,World Bank,DAC,Vietnam,VNM,151,"Government and civil society, general",Completion,2009,2010,517482365.495,517482365.495,2009.0,USD,517482365.495,"Government and civil society, general"
P122635,1,Second Improvement to Financial Reporting and Auditing Project - Additional Financing,World Bank,DAC,Pakistan,PAK,151|240,"Banking and financial services|Government and civil society, general",Completion,2011,2011,24500000.0,,2011.0,USD,24500000.0,Banking and financial services
P116774,1,Social Safety Nets & Employment Support Project,World Bank,DAC,Bosnia and Herzegovina,BIH,160,Other social infrastructure and services,Implementation,2010,2015,15319763.7607,2679665.57814,2010.0,USD,15319763.7607,Other social infrastructure and services
P116774,1,Social Safety Nets & Employment Support Project,World Bank,DAC,Bosnia and Herzegovina,BIH,160,Other social infrastructure and services,Implementation,2010,2015,15319763.7607,2679665.57814,2010.0,USD,2679665.57814,Other social infrastructure and services
P090075,1,Second Transport Sector Project,World Bank,DAC,Mali,MLI,151|160|210,"Other social infrastructure and services|Transport and storage|Government and civil society, general",Implementation,2007,2015,96042619.3605,77608373.3712,2007.0,USD,96042619.3605,Other social infrastructure and services
P090075,1,Second Transport Sector Project,World Bank,DAC,Mali,MLI,151|160|210,"Other social infrastructure and services|Transport and storage|Government and civil society, general",Implementation,2007,2015,96042619.3605,77608373.3712,2007.0,USD,77608373.3712,Other social infrastructure and services
P050761,1,BR-Housing Sector TAL,World Bank,DAC,Brazil,BRA,151,"Government and civil society, general",Completion,2005,2010,4534344.42261,1266537.55045,2005.0,USD,4534344.42261,"Government and civil society, general"
P050761,1,BR-Housing Sector TAL,World Bank,DAC,Brazil,BRA,151,"Government and civil society, general",Completion,2005,2010,4534344.42261,1266537.55045,2005.0,USD,1266537.55045,"Government and civil society, general"
P051922,1,Rural Development Support Project,World Bank,DAC,Madagascar,MDG,151|311|321|160,"Other social infrastructure and services|Industry|Agriculture|Government and civil society, general",Completion,2001,2012,111263026.895,133862442.683,2008.0,USD,22094485.455,Other social infrastructure and services
P101232,1,Uganda Eighth Poverty Reduction Support Credit,World Bank,DAC,Uganda,UGA,151|120|111|210|140,"Water supply and sanitation|Education, level unspecified|Health|Transport and storage|Government and civil society, general",Completion,2010,2012,102131758.404,103067922.614,2010.0,USD,102131758.404,Water supply and sanitation
P101232,1,Uganda Eighth Poverty Reduction Support Credit,World Bank,DAC,Uganda,UGA,151|120|111|210|140,"Water supply and sanitation|Education, level unspecified|Health|Transport and storage|Government and civil society, general",Completion,2010,2012,102131758.404,103067922.614,2010.0,USD,103067922.614,Water supply and sanitation
P118188,1,Ghana Natural Resource and Environmental Governance - DPO,World Bank,DAC,Ghana,GHA,322|312,Forestry|Mineral resources and mining,Completion,2010,2011,10213175.8404,10495803.0128,2010.0,USD,10213175.8404,"Agriculture, forestry, fishing"
P118188,1,Ghana Natural Resource and Environmental Governance - DPO,World Bank,DAC,Ghana,GHA,322|312,Forestry|Mineral resources and mining,Completion,2010,2011,10213175.8404,10495803.0128,2010.0,USD,10495803.0128,"Agriculture, forestry, fishing"
P144992,1,Lao PDR Customs and Trade Facilitation Project - Additional Financing,World Bank,DAC,Lao People's Democratic Republic,LAO,331,Trade policy and regulations,Implementation,2013,2013,6713939.96556,,2013.0,USD,6713939.96556,Trade policy and regulations
P145605,1,CO: Enhancing Fiscal Capacity to Promote Shared Prosperity DPL,World Bank,DAC,Colombia,COL,151|160,"Other social infrastructure and services|Government and civil society, general",Completion,2013,2014,619748304.513,,2013.0,USD,619748304.513,Other social infrastructure and services
P123151,1,PE Basic Education,World Bank,DAC,Peru,PER,111|113|112,"Education, level unspecified|Secondary education|Basic education",Implementation,2013,2018,25822846.0214,,2013.0,USD,25822846.0214,Education
P115226,1,Community Based Rural Land Development Project,World Bank,DAC,Malawi,MWI,311|310,"Agriculture, forestry, fishing|Agriculture",Completion,2009,2009,10349647.3099,,2009.0,USD,10349647.3099,"Agriculture, forestry, fishing"
P087180,1,Higher Education Project,World Bank,DAC,Mauritania,MRT,114,Post-secondary education,Completion,2004,2013,17568528.5344,6352606.49325,2004.0,USD,17568528.5344,Education
P087180,1,Higher Education Project,World Bank,DAC,Mauritania,MRT,114,Post-secondary education,Completion,2004,2013,17568528.5344,6352606.49325,2004.0,USD,6352606.49325,Education
P111304,1,GUINEA: EDUCATION FOR ALL - ADDITIONAL FINANCING,World Bank,DAC,Guinea,GIN,111|113|112,"Education, level unspecified|Secondary education|Basic education",Completion,2008,2008,10439858.0501,,2008.0,USD,10439858.0501,Education
P098949,1,Second Village Investment Project,World Bank,DAC,Kyrgyz Republic,KGZ,151|160|111|230|140,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Energy generation and supply|Education, level unspecified",Completion,2006,2014,16471549.2695,24902296.2848,2006.0,USD,16471549.2695,Water supply and sanitation
P098949,1,Second Village Investment Project,World Bank,DAC,Kyrgyz Republic,KGZ,151|160|111|230|140,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Energy generation and supply|Education, level unspecified",Completion,2006,2014,16471549.2695,24902296.2848,2009.0,USD,4749561.20083,Water supply and sanitation
P098949,1,Second Village Investment Project,World Bank,DAC,Kyrgyz Republic,KGZ,151|160|111|230|140,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Energy generation and supply|Education, level unspecified",Completion,2006,2014,16471549.2695,24902296.2848,2006.0,USD,17502941.9889,Water supply and sanitation
P098949,1,Second Village Investment Project,World Bank,DAC,Kyrgyz Republic,KGZ,151|160|111|230|140,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general|Energy generation and supply|Education, level unspecified",Completion,2006,2014,16471549.2695,24902296.2848,2009.0,USD,2649793.09503,Water supply and sanitation
P090309,1,Judicial Reform,World Bank,DAC,Romania,ROU,151,"Government and civil society, general",Implementation,2005,2017,147366193.735,57077052.999,2005.0,USD,147366193.735,"Government and civil society, general"
P090309,1,Judicial Reform,World Bank,DAC,Romania,ROU,151,"Government and civil society, general",Implementation,2005,2017,147366193.735,57077052.999,2005.0,USD,57077052.999,"Government and civil society, general"
P040558,1,Energy 2 Project,World Bank,DAC,Moldova,MDA,120|230|151|111,"Education, level unspecified|Health|Government and civil society, general|Energy generation and supply",Completion,2003,2012,42147438.4834,53828037.1145,2009.0,USD,10645114.7026,Education
P099110,1,PK: Pakistan Earthquake ERC,World Bank,DAC,Pakistan,PAK,151|160|111|430,"Education, level unspecified|Other|Government and civil society, general|Other social infrastructure and services",Completion,2005,2011,453434442.261,791821634.644,2005.0,USD,453434442.261,Education
P099110,1,PK: Pakistan Earthquake ERC,World Bank,DAC,Pakistan,PAK,151|160|111|430,"Education, level unspecified|Other|Government and civil society, general|Other social infrastructure and services",Completion,2005,2011,453434442.261,791821634.644,2005.0,USD,474827608.555,Education
P099110,1,PK: Pakistan Earthquake ERC,World Bank,DAC,Pakistan,PAK,151|160|111|430,"Education, level unspecified|Other|Government and civil society, general|Other social infrastructure and services",Completion,2005,2011,453434442.261,791821634.644,2010.0,USD,316994026.089,Education
P127801,1,PE AF Sierra Rural Development Project,World Bank,DAC,Peru,PER,151|310|160|321,"Other social infrastructure and services|Industry|Government and civil society, general|Agriculture, forestry, fishing",Implementation,2013,2013,20658276.8171,,2013.0,USD,20658276.8171,Other social infrastructure and services
P127764,1,SOUTH KARAKALPAKSTAN WATER RESOURCES MGMT IMPROVEMENT,World Bank,DAC,Uzbekistan,UZB,311,Agriculture,Implementation,2014,2021,260790000.0,,2014.0,USD,260790000.0,"Agriculture, forestry, fishing"
P120898,1,DRC Emergency Urban and Social Rehabilitation Project Additional Financing,World Bank,DAC,"Congo, Democratic Republic of",COD,120|113,Health|Secondary education,Completion,2010,2010,40852703.3618,,2010.0,USD,40852703.3618,Health
P111511,1,Bage - RS Integrated Municipal Development Program,World Bank,DAC,Brazil,BRA,151|140|210,"Water supply and sanitation|Transport and storage|Government and civil society, general",Completion,2008,2008,6890306.31306,,2008.0,USD,6890306.31306,Water supply and sanitation
P076735,1,Ethiopia Water Supply and Sanitation Project,World Bank,DAC,Ethiopia,ETH,151|160|140,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general",Completion,2004,2013,117123523.563,105942438.573,2004.0,USD,117123523.563,Water supply and sanitation
P076735,1,Ethiopia Water Supply and Sanitation Project,World Bank,DAC,Ethiopia,ETH,151|160|140,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general",Completion,2004,2013,117123523.563,105942438.573,2010.0,USD,15835872.4463,Water supply and sanitation
P076735,1,Ethiopia Water Supply and Sanitation Project,World Bank,DAC,Ethiopia,ETH,151|160|140,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general",Completion,2004,2013,117123523.563,105942438.573,2004.0,USD,62356301.3305,Water supply and sanitation
P076735,1,Ethiopia Water Supply and Sanitation Project,World Bank,DAC,Ethiopia,ETH,151|160|140,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general",Completion,2004,2013,117123523.563,105942438.573,2004.0,USD,27750264.7958,Water supply and sanitation
P074801,1,Development Support Credit IV/Development Policy Lending,World Bank,DAC,Bangladesh,BGD,151|230|240,"Banking and financial services|Energy generation and supply|Government and civil society, general",Completion,2007,2008,213428043.023,317275115.601,2007.0,USD,213428043.023,Banking and financial services
P074801,1,Development Support Credit IV/Development Policy Lending,World Bank,DAC,Bangladesh,BGD,151|230|240,"Banking and financial services|Energy generation and supply|Government and civil society, general",Completion,2007,2008,213428043.023,317275115.601,2007.0,USD,213813278.507,Banking and financial services
P074801,1,Development Support Credit IV/Development Policy Lending,World Bank,DAC,Bangladesh,BGD,151|230|240,"Banking and financial services|Energy generation and supply|Government and civil society, general",Completion,2007,2008,213428043.023,317275115.601,2008.0,USD,103461837.094,Banking and financial services
P090041,1,BR ENVIRONMENTAL SUSTAINABILITY AGENDA TAL,World Bank,DAC,Brazil,BRA,151|310|230|240|140,"Water supply and sanitation|Agriculture, forestry, fishing|Banking and financial services|Energy generation and supply|Government and civil society, general",Completion,2005,2011,9068688.84523,5920447.94244,2005.0,USD,9068688.84523,Water supply and sanitation
P090041,1,BR ENVIRONMENTAL SUSTAINABILITY AGENDA TAL,World Bank,DAC,Brazil,BRA,151|310|230|240|140,"Water supply and sanitation|Agriculture, forestry, fishing|Banking and financial services|Energy generation and supply|Government and civil society, general",Completion,2005,2011,9068688.84523,5920447.94244,2005.0,USD,5920447.94244,Water supply and sanitation
P099585,1,AR Cordoba Road Infrastructure,World Bank,DAC,Argentina,ARG,151|210,"Government and civil society, general|Transport and storage",Completion,2006,2013,82357746.3473,79252804.3609,2006.0,USD,82357746.3473,"Government and civil society, general"
P099585,1,AR Cordoba Road Infrastructure,World Bank,DAC,Argentina,ARG,151|210,"Government and civil society, general|Transport and storage",Completion,2006,2013,82357746.3473,79252804.3609,2006.0,USD,79252804.3609,"Government and civil society, general"
P129769,1,Natural Resources and Environmental Governance Technical Assistance,World Bank,DAC,Ghana,GHA,151|312|311|230,"Forestry|Agriculture|Government and civil society, general|Energy generation and supply",Implementation,2013,2016,5164569.20428,,2013.0,USD,5164569.20428,"Agriculture, forestry, fishing"
P143849,1,CG Rep. Health Sector Project,World Bank,DAC,"Congo, Republic of",COG,120|121,"Health, general|Health",Implementation,2013,2019,10329138.4086,,2013.0,USD,10329138.4086,Health
P096360,1,AO-Water Sector Institutional Development,World Bank,DAC,Angola,AGO,140,Water supply and sanitation,Implementation,2008,2019,59507190.8855,4317263.1102,2008.0,USD,59507190.8855,Water supply and sanitation
P096360,1,AO-Water Sector Institutional Development,World Bank,DAC,Angola,AGO,140,Water supply and sanitation,Implementation,2008,2019,59507190.8855,4317263.1102,2008.0,USD,4317263.1102,Water supply and sanitation
P128768,1,Burkina Faso Electricity Sector Support Project,World Bank,DAC,Burkina Faso,BFA,230,Energy generation and supply,Implementation,2013,2019,51645692.0428,,2013.0,USD,51645692.0428,Energy generation and supply
P095681,1,OECS (Grenada) Skills for Inclusive Growth,World Bank,DAC,Grenada,GRD,160|111|113,"Education, level unspecified|Secondary education|Other social infrastructure and services",Completion,2009,2013,3104894.19297,1138258.3924,2009.0,USD,3104894.19297,Education
